350	176.86
351	175.48
352	175.82
353	174.94
354	178.4
355	177.99
356	177.91
357	181.12
358	179.59
359	175.99
360	180.05
361	177.58
362	175.02
363	178.4
364	177.3
365	181.4
366	176.43
367	176.96
368	182.4
369	182.47
370	179.74
371	180.6
372	184.96
373	182.19
374	182.01
375	183.61
376	183.32
377	182.7
378	181.96
379	189.27
380	185.57
381	187.07
382	186.3
383	185.24
384	185.15
385	183.67
386	190.25
387	191.97
388	194.31
389	189.6
390	190.96
391	195.9
392	191.66
393	198.01
394	202.52
395	200.11
396	196.97
397	199.36
398	197.26
399	200.01
400	201.33
401	200.94
402	197
403	197.97
404	200.8
405	211.05
406	203.05
407	208.62
408	208.08
409	209.5
410	211
411	211.14
412	211.9
413	216.58
414	220.7
415	219.47
416	218.18
417	224.13
418	224.86
419	225.19
420	229.22
421	231.56
422	224.26
423	227.7
424	234.03
425	232.99
426	241.25
427	233.99
428	238.7
429	245.41
430	245.77
431	250.53
432	249.44
433	250.16
434	252.61
435	257.87
436	259.93
437	261.03
438	263.86
439	265.18
440	269.16
441	279.48
442	279.29
443	279.58
444	282.82
445	287.86
446	291.52
447	293.03
448	295.67
449	293.56
450	303.98
451	297.25
452	302.61
453	306.24
454	314.02
455	308.66
456	316.88
457	321.25
458	318.14
459	321
460	328.95
461	328.89
462	330.79
463	336.29
464	351.67
465	349.9
466	358.52
467	355.66
468	363.09
469	375.86
470	385.94
471	390.83
472	405.76
473	411.72
474	414.6
475	420.92
476	437.25
477	457.93
478	456.56
479	470.22
480	480.46
481	492.74
482	509.28
483	528.84
484	540.03
485	556.26
486	576.32
487	589.53
488	603.05
489	624.99
490	635.45
491	665.97
492	672.68
493	678.56
494	678.84
495	699.14
496	719.94
497	727.4
498	752.05
499	756.73
500	782.17
501	792.53
502	816.4
503	808.29
504	831.33
505	845.52
506	849.44
507	870.4
508	871.21
509	893.88
510	908.05
511	917.01
512	920.35
513	940.3
514	945.73
515	947.26
516	980.17
517	977.51
518	980.19
519	1005.3
520	1004.64
521	1025.47
522	1037.49
523	1036.24
524	1071.11
525	1063.15
526	1070.53
527	1084.66
528	1090.37
529	1113.92
530	1115.07
531	1122.47
532	1139.82
533	1154.68
534	1183.08
535	1162.28
536	1202.48
537	1200.32
538	1205.91
539	1233.73
540	1239.75
541	1260.98
542	1258.23
543	1295.2
544	1307.4
545	1298.88
546	1306.19
547	1305.85
548	1316.09
549	1324.29
550	1330.72
551	1373.03
552	1386.6
553	1375.12
554	1372.1
555	1379.72
556	1425.09
557	1427.52
558	1433.69
559	1442.23
560	1440.61
561	1449.01
562	1461.16
563	1468.37
564	1466.03
565	1463.15
566	1484.07
567	1485.66
568	1521.53
569	1518.08
570	1513.72
571	1527.18
572	1529.11
573	1545.18
574	1529.19
575	1551.82
576	1543
577	1571.03
578	1581.82
579	1600.92
580	1583.98
581	1586.76
582	1598.71
583	1605.16
584	1591.6
585	1581.27
586	1614.02
587	1604.78
588	1624.29
589	1621.31
590	1636.44
591	1632.13
592	1635.37
593	1631.53
594	1647.09
595	1651.1
596	1662.36
597	1687.03
598	1704.92
599	1691.98
600	1686.1
601	1702.68
602	1693.28
603	1712.27
604	1713.9
605	1724.12
606	1744.29
607	1756.01
608	1740.38
609	1761.54
610	1772.97
611	1767.66
612	1793.36
613	1801.78
614	1804.19
615	1805.72
616	1786.59
617	1789.31
618	1792.99
619	1786.77
620	1799.52
621	1794.94
622	1795.21
623	1797.52
624	1782.76
625	1791.51
626	1752.1
627	1715.21
628	1724.69
629	1698.12
630	1711.28
631	1738.27
632	1755.03
633	1766.79
634	1768.57
635	1747.58
636	1750.14
637	1761.27
638	1731.75
639	1772.89
640	1765.42
641	1756.36
642	1742.07
643	1739.62
644	1713.42
645	1707.12
646	1729.6
647	1739.28
648	1731.65
649	1749.81
650	1740.13
651	1717.65
652	1732.53
653	1740.98
654	1742.17
655	1740.01
656	1729.66
657	1742.22
658	1717.96
659	1714.64
660	1737.48
661	1693.66
662	1721.32
663	1717.79
664	1695.5
665	1716.95
666	1707.19
667	1704.41
668	1717.36
669	1701.81
670	1690.59
671	1684.7
672	1695.63
673	1691.88
674	1668.03
675	1657.83
676	1652.81
677	1659.59
678	1635.86
679	1613.69
680	1618.06
681	1628.75
682	1617.95
683	1587.16
684	1583.99
685	1582.76
686	1567
687	1556.41
688	1562.08
689	1526.15
690	1534.37
691	1535.07
692	1522.88
693	1546.69
694	1515.44
695	1487.34
696	1491.54
697	1472.06
698	1485.12
699	1484.46
700	1474.87
701	1466.93
702	1431.7
703	1451.52
704	1429.26
705	1424.62
706	1437.95
707	1435.1
708	1404.49
709	1395.51
710	1412.62
711	1392.72
712	1404.35
713	1406.32
714	1394.92
715	1383.72
716	1379.23
717	1358.67
718	1359.82
719	1360.85
720	1352.86
721	1354.16
722	1352.93
723	1354.47
724	1342.97
725	1335.53
726	1310.61
727	1306.75
728	1310.25
729	1302.45
730	1298.63
731	1291.65
732	1289.55
733	1287.88
734	1273.19
735	1282.76
736	1259.24
737	1258.95
738	1248.22
739	1236.93
740	1237.39
741	1232.15
742	1213.23
743	1218.44
744	1197
745	1207.44
746	1184.01
747	1190.84
748	1182.28
749	1177.4
750	1165.14
751	1147.14
752	1158.81
753	1127.69
754	1124.08
755	1133.34
756	1124.87
757	1087.23
758	1083.18
759	1091.19
760	1076.47
761	1064.55
762	1069.12
763	1076.3
764	1052.01
765	1028.34
766	1032.23
767	1007.18
768	1020.77
769	1019.89
770	1019.74
771	1010.65
772	1004.98
773	1002.15
774	992.96
775	977.9
776	964.23
777	976.88
778	944.43
779	958.4
780	936.18
781	946.13
782	937.65
783	963.78
784	930.95
785	939.47
786	930.81
787	920.85
788	926.26
789	926.91
790	932.07
791	923.99
792	930.52
793	906.96
794	938.57
795	923.13
796	914.7
797	910.59
798	897.65
799	896.17
800	893.88
801	886.55
802	876.14
803	867.19
804	862.21
805	844.78
806	845.24
807	846.3
808	837.8
809	806.87
810	814.15
811	802.59
812	796.34
813	811.09
814	804.07
815	788.81
816	775.28
817	792.95
818	776.88
819	768.35
820	771.33
821	759.22
822	764.9
823	731.66
824	733.1
825	728.8
826	720.18
827	719.91
828	704.81
829	699.03
830	697
831	682.94
832	678.9
833	675.99
834	673.44
835	677.91
836	662.59
837	666.47
838	660.6
839	658.84
840	658.48
841	642.86
842	645.41
843	645.67
844	634.08
845	634.7
846	631
847	621.06
848	623.31
849	610.75
850	620.74
851	622.01
852	608.73
853	606.16
854	607.46
855	601.74
856	604.05
857	596.03
858	588.05
859	581.45
860	581.59
861	575.44
862	566.33
863	580.74
864	569.35
865	562.28
866	565.12
867	555.39
868	557.34
869	547.59
870	541.12
871	539.72
872	538.25
873	536.01
874	536.27
875	526.73
876	524.45
877	517.02
878	514.95
879	510.18
880	499.93
881	506.7
882	492.19
883	496.97
884	502.37
885	491.27
886	492.98
887	487.85
888	485.89
889	488.56
890	487.03
891	490.13
892	494.73
893	480.98
894	489.11
895	489.83
896	482.34
897	488.51
898	492.74
899	484.56
900	485.99
901	480.6
902	481.9
903	478.11
904	475.45
905	474.81
906	463.48
907	462.67
908	456.88
909	453.68
910	448.94
911	451.84
912	451.09
913	442.71
914	450.68
915	432.66
916	429.13
917	427.65
918	417.64
919	411.8
920	413.68
921	400.43
922	407.21
923	399.69
924	392.32
925	385.02
926	379.84
927	374.78
928	383.63
929	368.22
930	364.82
931	352.08
932	349.9
933	350.99
934	352.73
935	341.31
936	349.85
937	333.65
938	336.54
939	328.9
940	326.32
941	324.67
942	318.3
943	319.52
944	314.3
945	311.49
946	309.33
947	304.05
948	300.44
949	296.82
950	306.71
951	293.86
952	290.14
953	286.86
954	291.41
955	282.42
956	276.11
957	284.94
958	271.52
959	264.33
960	273.83
961	271.38
962	271
963	266.21
964	266.86
965	260.39
966	262.48
967	260.65
968	252.31
969	255.67
970	249.42
971	255.93
972	244.98
973	249.09
974	244.97
975	247.47
976	242.38
977	235.48
978	233.9
979	234.61
980	234.17
981	230.14
982	228.33
983	232.53
984	231.16
985	227.32
986	226.04
987	213.55
988	224.06
989	216.25
990	223.14
991	217.51
992	222.89
993	215.77
994	217.56
995	213.36
996	210.95
997	211.46
998	207.99
999	205.45
1000	208.96
