350	184.18
351	186.67
352	184.45
353	184.93
354	180.79
355	188.26
356	183.89
357	184.38
358	184.1
359	185.11
360	182.48
361	183.02
362	182.63
363	184.85
364	184.19
365	185.21
366	185.06
367	181.97
368	181.59
369	183.06
370	181.98
371	183.36
372	185.62
373	183.64
374	183.59
375	185.19
376	186.57
377	182.01
378	184.28
379	183.56
380	187.96
381	186.22
382	187.7
383	186.43
384	186.01
385	182.34
386	184.26
387	186.24
388	186.25
389	197.38
390	185.97
391	187.4
392	185.59
393	186
394	187.35
395	185.98
396	185.02
397	187
398	188.64
399	184.98
400	184.55
401	182.51
402	188.01
403	192.08
404	182.99
405	187.05
406	184.57
407	184.95
408	184.87
409	187.43
410	187.39
411	185.16
412	186.68
413	185.86
414	185.92
415	184.41
416	183
417	186.22
418	187.3
419	187.55
420	185.86
421	185.08
422	188.8
423	184.26
424	183.17
425	183.14
426	186.15
427	185
428	187.25
429	189.02
430	189.92
431	183.42
432	183.75
433	187.53
434	184.55
435	186.46
436	187.05
437	184.19
438	187.06
439	187.15
440	186.27
441	185
442	186.38
443	185.25
444	189.48
445	183.96
446	185.13
447	201.92
448	193.34
449	190.39
450	182.93
451	185.04
452	185.84
453	189.13
454	186.18
455	186.36
456	186.03
457	179.01
458	186.86
459	186.64
460	184.64
461	183.21
462	188.57
463	184.38
464	186.15
465	193.1
466	183.17
467	188.02
468	184.01
469	186.79
470	187.09
471	192.7
472	194.65
473	187.82
474	187.91
475	185.26
476	188.31
477	181.49
478	185.5
479	189.8
480	186.43
481	189.15
482	186.42
483	189.02
484	187.69
485	189.73
486	185.76
487	191.08
488	188.54
489	186.34
490	184.9
491	185.93
492	200.88
493	194.82
494	186.44
495	191.72
496	185.78
497	184.39
498	187.76
499	187.2
500	189.17
501	192.68
502	205.02
503	192.7
504	201.98
505	199.83
506	193.47
507	183.8
508	193.32
509	188.87
510	187.95
511	189.98
512	192.63
513	188
514	189.68
515	192
516	188.85
517	185.96
518	185.92
519	187.88
520	191.06
521	193.32
522	188.65
523	188.07
524	188.01
525	188.37
526	185.29
527	187.17
528	185.88
529	188.88
530	192.92
531	186.55
532	182.02
533	197.19
534	206.56
535	193.22
536	186.84
537	189.37
538	188
539	190.18
540	193.11
541	190.6
542	190.74
543	195.72
544	194.27
545	192.71
546	197.24
547	193.07
548	197.69
549	194.4
550	188.99
551	189.55
552	189.54
553	190.28
554	190.38
555	188.02
556	188.96
557	190.86
558	186.45
559	184.84
560	192.78
561	193.26
562	194.71
563	192.97
564	191.52
565	187.21
566	192.42
567	187.96
568	188.58
569	195.86
570	187.78
571	195.53
572	194.07
573	188.76
574	190.89
575	193.58
576	190.19
577	190.08
578	191.15
579	192.68
580	192.02
581	197.02
582	191.75
583	191.66
584	194.23
585	201.28
586	194.07
587	195.7
588	194.11
589	192.95
590	196.03
591	196.11
592	193
593	194.12
594	192.69
595	192.8
596	196.02
597	195.46
598	190.45
599	194
600	195.46
601	192.09
602	193.73
603	199.44
604	200.71
605	196.14
606	197.96
607	200.01
608	201.36
609	203.36
610	203.64
611	216.08
612	218.89
613	218.03
614	216.65
615	212.37
616	218.12
617	219.38
618	246.4
619	273.11
620	300.89
621	300.97
622	269.9
623	302.99
624	383.53
625	347.59
626	342.98
627	343.77
628	360.8
629	713.64
630	722.01
631	913.19
632	4001.57
633	4096.94
634	4094.76
635	4103.47
636	3741.83
637	937.61
638	540.83
639	437.37
640	370.45
641	330.22
642	304.31
643	268.2
644	249.97
645	246.47
646	246.41
647	242.98
648	230.39
649	222.03
650	223.71
651	218.66
652	217.46
653	215.47
654	208.82
655	207.01
656	204.06
657	202.75
658	205.94
659	202.6
660	202.69
661	197.02
662	194.88
663	191.13
664	192.76
665	188.63
666	188.61
667	186.85
668	190.13
669	188.08
670	188.56
671	186.1
672	191.23
673	186.78
674	185.66
675	186.01
676	184.02
677	183.86
678	186.46
679	179.39
680	182.68
681	181.56
682	179.85
683	185.14
684	182.26
685	184.79
686	180.52
687	179.78
688	182.93
689	182.71
690	181.79
691	179.91
692	182.64
693	184.12
694	181.68
695	181.88
696	180.02
697	178.96
698	179.88
699	176.82
700	179.57
701	183.28
702	187.41
703	184.73
704	185.02
705	184.02
706	195.37
707	196.81
708	187.47
709	183.13
710	182.59
711	184.18
712	191.12
713	189.29
714	184.05
715	186.12
716	181.58
717	183.39
718	187.59
719	186.79
720	181.44
721	181.59
722	184.28
723	185.14
724	186.42
725	188.09
726	185.04
727	185.88
728	193.42
729	188.98
730	181.59
731	185.25
732	190.34
733	188.8
734	187.12
735	183.39
736	184.37
737	185.84
738	185.64
739	181.69
740	184.17
741	184.29
742	184.31
743	180.91
744	186.02
745	182.02
746	181
747	182.99
748	180.15
749	184
750	185.85
751	186.28
752	188.72
753	192.16
754	192.82
755	189.48
756	187.66
757	186.2
758	186.33
759	181.11
760	178.09
761	183.09
762	182.69
763	180.87
764	183.3
765	181.86
766	183.92
767	180.03
768	183.55
769	174.59
770	178.81
771	176.85
772	178.94
773	181.54
774	178.5
775	179.65
776	176.66
777	177.26
778	182.32
779	175.82
780	179.99
781	174.98
782	176.44
783	174.93
784	176.42
785	179.22
786	180.81
787	179.7
788	178.5
789	175.43
790	173.14
791	176
792	182.23
793	175.82
794	178.81
795	177.06
796	173.39
797	179.88
798	179.4
799	178.03
800	175.97
801	175.18
802	180.09
803	164.34
804	177.64
805	181.25
806	175.41
807	174.64
808	174.88
809	176
810	173.36
811	170.83
812	177.28
813	180.92
814	180.52
815	179.78
816	175.03
817	177.86
818	177.43
819	177.61
820	178.53
821	178.68
822	175.79
823	178.97
824	178.39
825	177.79
826	175.33
827	176.6
828	176.63
829	181
830	181.28
831	177.68
832	177.27
833	176.95
834	175.19
835	179.01
836	182.29
837	178.03
838	183.92
839	177.78
840	175.6
841	177.32
842	178.95
843	178.38
844	174.82
845	171.55
846	181.01
847	173.27
848	175.54
849	179.3
850	180.53
851	173.05
852	177.45
853	172.53
854	177.02
855	175.47
856	175.97
857	177.48
858	180.16
859	179.96
860	174.38
861	173.39
862	172.75
863	176.32
864	174.04
865	183.97
866	178.25
867	175.76
868	177.93
869	177.11
870	177.48
871	173.98
872	174.28
873	175.64
874	175.81
875	175.58
876	173.5
877	173.34
878	190.04
879	186.49
880	176.48
881	171.81
882	175.09
883	173.76
884	177.42
885	178.04
886	174.19
887	183.09
888	175.36
889	176.27
890	175.98
891	167.74
892	172.12
893	175.96
894	176.99
895	174.5
896	177.03
897	172.87
898	174.93
899	178.54
900	175.02
901	174.55
902	178.76
903	177.74
904	174.13
905	176.93
906	176.85
907	172.18
908	173.43
909	173.27
910	176.99
911	171.96
912	174.2
913	170.84
914	177.13
915	175.06
916	177.06
917	176.84
918	174.47
919	174.01
920	172.49
921	175.63
922	175.62
923	172.03
924	173.15
925	175
926	179.07
927	175.57
928	178.86
929	176.52
930	176.66
931	174.96
932	177.89
933	175.64
934	177.09
935	172.71
936	174.33
937	176.37
938	171.31
939	177.78
940	177.07
941	177.64
942	176.06
943	178.46
944	177.33
945	175.57
946	176.46
947	171.01
948	176.26
949	177.68
950	174.29
951	177.34
952	174
953	179.51
954	179.13
955	180.91
956	177.72
957	173
958	174.52
959	177.07
960	175.76
961	168.82
962	175.16
963	170.55
964	175.82
965	174.42
966	173.98
967	175.59
968	178.17
969	177.29
970	176.87
971	171.95
972	175.78
973	176.13
974	172.73
975	177.79
976	174.92
977	171.61
978	173.89
979	173.4
980	176.1
981	174.39
982	175.91
983	173.06
984	176.02
985	174.21
986	174.95
987	176.32
988	174.89
989	176.3
990	173.09
991	175.86
992	174.22
993	174.09
994	174.04
995	175.74
996	174
997	175.58
998	179.05
999	172.24
1000	178.06
