350	173.25
351	171.83
352	174.1
353	173.3
354	170.97
355	172.62
356	171.93
357	174.58
358	171
359	169.97
360	174.17
361	174.51
362	168.91
363	174.58
364	174.06
365	174.08
366	175.44
367	178.95
368	171.77
369	174.8
370	180.09
371	178.16
372	177.51
373	178.71
374	174.92
375	172.77
376	177.74
377	177.77
378	176.93
379	177.46
380	178.85
381	175.12
382	182.93
383	181.14
384	175
385	180.47
386	178.02
387	180.13
388	188.84
389	535.99
390	213.11
391	182.3
392	177.93
393	175
394	177.9
395	177.22
396	181.99
397	182.66
398	177.34
399	179.99
400	175.32
401	178.38
402	178.01
403	190.08
404	179.19
405	180.05
406	179.99
407	182.55
408	176.04
409	177.04
410	176
411	176.62
412	183.98
413	179.27
414	179.54
415	177.95
416	176.43
417	177.01
418	175.88
419	173.72
420	178.93
421	175.39
422	178.28
423	177.48
424	175.17
425	177.22
426	177.49
427	179
428	176.86
429	176.09
430	178.28
431	176.06
432	177.76
433	176.4
434	173.12
435	177.46
436	178.55
437	175.14
438	179.17
439	182.59
440	180.23
441	178.83
442	182.77
443	176.29
444	176.45
445	178.52
446	180.09
447	379.54
448	296.28
449	187.86
450	180.68
451	175.67
452	179.4
453	176.41
454	174
455	176.15
456	177.1
457	178.02
458	175.2
459	179.36
460	178.11
461	179.9
462	175.47
463	177.6
464	183.51
465	177.81
466	179.82
467	174.66
468	176.96
469	176.31
470	182.76
471	215.63
472	216.19
473	183.27
474	178.37
475	182.93
476	176.85
477	178.07
478	176.7
479	177.1
480	175.86
481	175.58
482	177.84
483	176.02
484	178.06
485	178.31
486	181.39
487	175.04
488	181.33
489	177.03
490	178
491	179.91
492	285.29
493	263.23
494	194.36
495	180.91
496	176.08
497	180.9
498	180.18
499	176.99
500	181.32
501	359.19
502	670.01
503	280.83
504	191.82
505	202.58
506	185.09
507	182.19
508	175.87
509	177.11
510	179.81
511	177.04
512	175.9
513	175.18
514	178.61
515	178.82
516	175.94
517	177.44
518	178.62
519	177.96
520	175.95
521	174.43
522	173.58
523	177.06
524	177.97
525	176.23
526	175.44
527	178.04
528	177.55
529	178.14
530	178.66
531	173.44
532	172.81
533	179.84
534	175.32
535	173.32
536	176.92
537	174.05
538	174.98
539	176.63
540	174.56
541	180.85
542	180.41
543	185.95
544	186.19
545	182.66
546	190.26
547	184.13
548	181.1
549	180.49
550	179.68
551	175.35
552	178.9
553	178.21
554	179.28
555	174.75
556	176.83
557	177.13
558	174.99
559	180.12
560	174.54
561	178.78
562	174.04
563	175
564	175.73
565	176.15
566	178.28
567	175.58
568	175.94
569	176.84
570	176.9
571	175.33
572	179.71
573	178.71
574	180.08
575	179.59
576	180.34
577	183.55
578	183.77
579	183.08
580	183.99
581	182.88
582	184.74
583	195.07
584	208.04
585	199.37
586	225.51
587	3410.63
588	4093.88
589	2801.3
590	903.79
591	262.94
592	207.87
593	196.34
594	189.23
595	189.41
596	186.59
597	184.94
598	181.3
599	180.01
600	180.35
601	179.17
602	180.07
603	177.68
604	174.48
605	182.03
606	175.98
607	182.08
608	172.75
609	177.56
610	179.15
611	184.48
612	189.93
613	182.02
614	180.66
615	179.63
616	180.74
617	181.2
618	185.26
619	181.86
620	181.33
621	181
622	182.83
623	169.7
624	178.5
625	176.69
626	181.53
627	179.01
628	174.74
629	178.08
630	181.98
631	176.78
632	178.56
633	177.35
634	179.1
635	178.18
636	176.36
637	175.41
638	174.95
639	178.86
640	182.09
641	177.39
642	175.33
643	178.05
644	177.53
645	174.68
646	178.55
647	175.93
648	175.09
649	176.98
650	180.03
651	176.92
652	178.39
653	178.91
654	178.59
655	177.64
656	178.47
657	177.79
658	175.07
659	179.03
660	182.98
661	178.89
662	179.52
663	178.24
664	178.14
665	181.81
666	187.3
667	309.44
668	1770.42
669	1097.51
670	450.15
671	224.8
672	190.46
673	181.6
674	177.15
675	180.03
676	177.12
677	176.84
678	176.35
679	178.77
680	179.01
681	179.29
682	178.16
683	175.42
684	178.26
685	175.96
686	180.4
687	177.07
688	173.22
689	175.94
690	178.22
691	172.32
692	176.87
693	172.62
694	177.17
695	174.98
696	177.01
697	181.97
698	175.9
699	182.21
700	187.02
701	180.92
702	180.7
703	185.64
704	188.91
705	193.85
706	1086.22
707	2551.72
708	1323.78
709	513.08
710	232.13
711	189.25
712	182.76
713	180.09
714	180.93
715	179.22
716	177.61
717	176.63
718	179.65
719	176.29
720	174.19
721	181.12
722	176.32
723	175.58
724	170.95
725	176.03
726	175.59
727	178.64
728	348.27
729	361
730	243.79
731	191.98
732	178.01
733	172.97
734	178.51
735	175.85
736	177.19
737	173.48
738	177.53
739	177.68
740	176.39
741	175.45
742	172.13
743	177.04
744	175.19
745	169.99
746	172
747	176.95
748	176.02
749	174.77
750	175.66
751	174.54
752	172.48
753	173.63
754	177.35
755	176.02
756	177.52
757	170.76
758	175.4
759	171.79
760	174.2
761	171.8
762	174.92
763	178.01
764	171.76
765	175.14
766	174.05
767	174.05
768	173.99
769	175.2
770	174.08
771	174
772	174.48
773	178.79
774	176.21
775	172.41
776	175.25
777	178.29
778	173.69
779	176.02
780	175.04
781	173.01
782	171.13
783	176.1
784	174.86
785	169.71
786	173.33
787	178.02
788	170.17
789	176.09
790	170.59
791	169
792	174.97
793	175.06
794	175.31
795	177.56
796	174.76
797	177.16
798	168.57
799	172.34
800	175.99
801	178.78
802	177.5
803	174.87
804	168.63
805	173.77
806	173.68
807	176.46
808	173.13
809	173.79
810	175.51
811	175.16
812	177.52
813	172.38
814	174.32
815	173.74
816	173.97
817	171.06
818	179.23
819	173.9
820	174.01
821	177.59
822	174.32
823	173.02
824	173.34
825	172.05
826	176.71
827	173.82
828	174.95
829	176.03
830	177.48
831	174.94
832	176.25
833	176.37
834	176.18
835	173.99
836	171.69
837	175.27
838	175.81
839	174.08
840	174.19
841	176.25
842	172.21
843	178
844	172.58
845	172.24
846	172
847	171.17
848	172.49
849	174.09
850	176.6
851	172.93
852	175.34
853	173.76
854	174.67
855	172.32
856	173.99
857	176.01
858	174.34
859	174.28
860	175.21
861	175.94
862	171.94
863	172.32
864	173.75
865	176.28
866	172.65
867	175.83
868	171.47
869	174.84
870	170.38
871	173.11
872	174.52
873	177.09
874	181.01
875	171.25
876	174.58
877	174.95
878	175.08
879	171.69
880	170.34
881	172.91
882	171.97
883	174.04
884	176.24
885	175.63
886	174.24
887	172.74
888	180.03
889	172.08
890	172.78
891	171.91
892	176.95
893	178.01
894	173.68
895	177.65
896	175.77
897	172.92
898	176.99
899	175.97
900	175.98
901	172.45
902	175.77
903	175.12
904	173.7
905	180.79
906	172.76
907	174.85
908	173.19
909	175.01
910	171.01
911	173.03
912	171.53
913	173.92
914	178.73
915	177.23
916	174.89
917	175.69
918	176.65
919	177.16
920	172.07
921	173.05
922	175.17
923	179.03
924	177.06
925	171.99
926	178.13
927	171.72
928	173.89
929	174.35
930	175.53
931	172.03
932	173.98
933	172.25
934	176.06
935	173.82
936	170.57
937	171.78
938	176.86
939	178.13
940	173.6
941	174.12
942	173.08
943	176.78
944	174.62
945	175.8
946	172.29
947	172.01
948	175.16
949	175.33
950	170.91
951	175
952	174.97
953	173.83
954	172.18
955	166.51
956	173.36
957	173.01
958	173.07
959	175.59
960	175.02
961	174.54
962	176.26
963	172.94
964	173.99
965	172.61
966	174
967	173.46
968	174.07
969	169.95
970	176.35
971	175.06
972	175.95
973	178
974	172.16
975	172.29
976	176.14
977	176.82
978	175.56
979	173.86
980	177.83
981	174.96
982	174.45
983	178.88
984	171.09
985	174.42
986	174.03
987	176.31
988	173.05
989	174.95
990	173.79
991	174.3
992	175.11
993	174.98
994	173.86
995	172.26
996	171.75
997	172.15
998	171.73
999	177.4
1000	178.03
